,broadcast,exp_min,m_code,p_code,p_name,p_group,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,p_group_code,new_code,no,sales_level,grade,season,timeslot,holiday,sales_group,52_week,brand_name,brand_power,mask_ratio,parcel_ratio
1340,2019-03-09 09:00:00,60.0,100600,201842,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,잡화,59000,103080000.0,1747.0,2019,3,9,9,0,0,2019-03-09,Saturday,6,8,1363.0,6597,d,3,1,2,1,4.0,10,로베르타,20.65815931941222,0.08174,0.73778
1341,2019-03-09 10:00:00,60.0,100755,202206,아가타 여성 주얼 슬립온+스트랩슬립온,잡화,49900,119578000.0,2396.0,2019,3,9,10,0,0,2019-03-09,Saturday,6,8,1364.0,6600,d,3,1,2,1,5.0,10,아가타,35.38039562661948,0.08174,0.73778
1342,2019-03-09 11:00:00,60.0,100182,200615,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,400000,98644000.0,215.0,2019,3,9,11,0,0,2019-03-09,Saturday,6,6,1353.0,6603,a,3,1,2,1,1.0,10,선일금고,4.063215936007456,0.08174,0.73778
1343,2019-03-09 12:00:00,60.0,100657,201985,노와 스텐 대용량에어프라이어 4L,주방,84800,82654000.0,974.0,2019,3,9,12,0,0,2019-03-09,Saturday,6,2,1366.0,6615,b,3,1,3,1,3.0,10,노와,24.162857142857142,0.08174,0.73778
1344,2019-03-09 13:00:00,60.0,100450,201392,코튼데이 유기농 순면 마스크 KF94 60매,생활용품,39900,137529000.0,3447.0,2019,3,9,13,0,0,2019-03-09,Saturday,6,6,1354.0,6617,e,3,1,3,1,5.0,10,코튼데이,61.0875,0.08174,0.73778
1345,2019-03-09 14:00:00,60.0,100305,200980,오모떼 미라클쉐이핑 브라팬티 시즌2,속옷,99000,85547000.0,864.0,2019,3,9,14,0,0,2019-03-09,Saturday,6,1,1355.0,6620,b,3,1,3,1,2.0,10,오모떼,18.293730470048533,0.08174,0.73778
1346,2019-03-09 15:00:00,60.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,116667000.0,3545.0,2019,3,9,15,0,0,2019-03-09,Saturday,6,3,1347.0,6622,e,4,1,4,1,4.0,10,옛날,61.098697839597506,0.08174,0.73778
1347,2019-03-09 16:00:00,60.0,100322,201480,국내산 손질갑오징어 9팩,농수축,49900,85375000.0,1711.0,2019,3,9,16,0,0,2019-03-09,Saturday,6,3,1345.0,6625,d,4,1,4,1,1.0,10,국내산,55.55291405002472,0.08174,0.73778
1348,2019-03-09 17:00:00,60.0,100435,201350,우리바다 손질왕꼬막 24팩,농수축,39900,135854000.0,3404.0,2019,3,9,17,0,0,2019-03-09,Saturday,6,3,1346.0,6631,e,3,1,4,1,4.0,10,우리바다,79.76060606060607,0.08174,0.73778
1349,2019-03-09 19:20:00,60.0,100808,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,69900,138921000.0,1987.0,2019,3,9,19,20,0,2019-03-09,Saturday,6,0,1360.0,6637,d,2,1,5,1,4.0,10,CERINI,29.312361698369987,0.08174,0.73778
1350,2019-03-09 20:20:00,60.0,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,103511000.0,175.0,2019,3,9,20,20,0,2019-03-09,Saturday,6,10,1341.0,6640,a,3,1,5,1,2.0,10,보루네오,4.278215223097113,0.08174,0.73778
1351,2019-03-09 21:20:00,60.0,100575,201737,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000,205375000.0,144.0,2019,3,9,21,20,0,2019-03-09,Saturday,6,5,1343.0,6649,a,2,1,6,1,3.0,10,삼성,2.1357142857142857,0.08174,0.73778
1352,2019-03-09 22:20:00,60.0,100607,201879,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,169339000.0,1219.0,2019,3,9,22,20,0,2019-03-09,Saturday,6,1,1356.0,6667,c,2,1,6,1,3.0,10,푸마,22.664790262889515,0.08174,0.73778
1353,2019-03-10 00:20:00,60.0,100346,201076,테이트 여성 SS 트렌치재킷,의류,69900,82904000.0,1187.0,2019,3,10,24,20,0,2019-03-10,Sunday,7,0,1386.0,6785,c,3,1,7,1,3.0,10,테이트,16.386845283847588,0.09622,0.2864
1354,2019-03-10 01:20:00,36.2,100781,202283,에펨 남성 NEW컴포트 캐쥬얼슈즈,잡화,39800,24671000.0,619.0,2019,3,10,25,20,0,2019-03-10,Sunday,7,8,1391.0,6791,b,4,1,7,1,2.0,10,에펨,33.293310463121784,0.09622,0.2864
1355,2019-03-10 06:00:00,60.0,100229,200799,벨라홈 논슬립 옷걸이 세트,생활용품,29800,34585000.0,936.0,2019,3,10,6,0,0,2019-03-10,Sunday,7,6,1377.0,6676,b,4,1,1,1,3.0,10,벨라홈,27.56438695215635,0.09622,0.2864
1356,2019-03-10 07:00:00,60.0,100089,200246,헤비추얼 여성 이지라이프 데님팬츠 3종,의류,59000,101697000.0,1723.0,2019,3,10,7,0,0,2019-03-10,Sunday,7,0,1384.0,6682,d,3,1,1,1,4.0,10,헤비추얼,36.75933659467844,0.09622,0.2864
1357,2019-03-10 08:00:00,42.46666666666667,100452,201401,NNF 소프트 베스트 앙상블,의류,29900,92015000.0,3078.0,2019,3,10,8,0,0,2019-03-10,Sunday,7,0,1389.0,6688,e,4,1,1,1,5.0,10,NNF,44.42115691869754,0.09622,0.2864
1358,2019-03-10 09:00:00,60.0,100070,200191,칼리베이직 여성백 3종세트,잡화,39900,159427000.0,3995.0,2019,3,10,9,0,0,2019-03-10,Sunday,7,8,1390.0,6691,e,3,1,2,1,5.0,10,칼리베이직,41.297154471544715,0.09622,0.2864
1359,2019-03-10 10:00:00,60.0,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000,136383000.0,113.0,2019,3,10,10,0,0,2019-03-10,Sunday,7,5,1372.0,6694,a,3,1,2,1,2.0,10,삼성,2.1357142857142857,0.09622,0.2864
1360,2019-03-10 11:00:00,60.0,100780,202280,쿠미투니카 퍼펙트클린 레이스 브라팬티,속옷,109900,110981000.0,1010.0,2019,3,10,11,0,0,2019-03-10,Sunday,7,1,1383.0,6706,c,3,1,2,1,2.0,10,쿠미투니카,26.30412787405668,0.09622,0.2864
1361,2019-03-10 12:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,152855000.0,333.0,2019,3,10,12,0,0,2019-03-10,Sunday,7,5,1369.0,6709,a,3,1,3,1,5.0,10,LG,3.102464494569758,0.09622,0.2864
1362,2019-03-10 13:00:00,60.0,100837,202465,무이자 쿠쿠전기밥솥 10인용,주방,198000,115163000.0,544.0,2019,3,10,13,0,0,2019-03-10,Sunday,7,2,1394.0,6715,b,3,1,3,1,1.0,10,쿠쿠,12.031490384615385,0.09622,0.2864
1363,2019-03-10 14:00:00,60.0,100377,201223,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,59900,115504000.0,1928.0,2019,3,10,14,0,0,2019-03-10,Sunday,7,0,1388.0,6727,d,3,1,3,1,4.0,10,그렉노먼,21.052241771740306,0.09622,0.2864
1364,2019-03-10 15:00:00,60.0,100127,200341,뱅뱅 남성 봄 데님팬츠 3종,의류,69900,137773000.0,1970.0,2019,3,10,15,0,0,2019-03-10,Sunday,7,0,1385.0,6733,d,2,1,4,1,4.0,10,뱅뱅,24.576030927835053,0.09622,0.2864
1365,2019-03-10 16:00:00,60.0,100610,201886,푸마 심리스 드로즈 블랙에디션 패키지,속옷,89000,141494000.0,1590.0,2019,3,10,16,0,0,2019-03-10,Sunday,7,1,1380.0,6739,c,2,1,4,1,4.0,10,푸마,22.664790262889515,0.09622,0.2864
1366,2019-03-10 17:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,121892000.0,3944.0,2019,3,10,17,0,0,2019-03-10,Sunday,7,3,1373.0,6748,e,3,1,4,1,4.0,10,안동간고등어,73.23349056603773,0.09622,0.2864
1367,2019-03-10 18:00:00,20.0,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900,43384000.0,724.0,2019,3,10,18,0,0,2019-03-10,Sunday,7,3,1374.0,6751,b,4,1,5,1,1.0,10,멋진밥상,39.74810606060606,0.09622,0.2864
1368,2019-03-10 19:20:00,60.0,100504,201543,(일)3인용 한샘 뉴퍼스티지R 리클라이너,가구,1349100,59194000.0,41.0,2019,3,10,19,20,0,2019-03-10,Sunday,7,10,1367.0,6755,a,4,1,5,1,1.0,10,한샘,0.82,0.09622,0.2864
1369,2019-03-10 20:20:00,60.0,100635,201945,바로바로 무선청소기,생활용품,89000,79100000.0,889.0,2019,3,10,20,20,0,2019-03-10,Sunday,7,6,1378.0,6767,b,3,1,5,1,3.0,10,바로바로,17.515555555555554,0.09622,0.2864
1370,2019-03-10 21:20:00,60.0,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,1409000,203947000.0,138.0,2019,3,10,21,20,0,2019-03-10,Sunday,7,5,1370.0,6770,a,2,1,6,1,3.0,10,LG,3.102464494569758,0.09622,0.2864
1371,2019-03-10 22:20:00,60.0,100770,202250,무이자 에지리 스텐큐브 프라이팬,주방,171000,329034000.0,1877.0,2019,3,10,22,20,0,2019-03-10,Sunday,7,2,1392.0,6776,d,1,1,6,1,5.0,10,에지리,13.498214285714285,0.09622,0.2864
1372,2019-03-10 23:20:00,60.0,100664,201997,(ARS10%)크로커다일 풀커버 레이스 브라팬티 4세트,속옷,79900,73361000.0,918.0,2019,3,10,23,20,0,2019-03-10,Sunday,7,1,1381.0,6782,b,3,1,6,1,2.0,10,크로커다일,16.343118069145465,0.09622,0.2864
1373,2019-03-11 00:00:00,60.0,100271,200889,헤스티지 그레이스 양가죽 코트,의류,199000,163059000.0,819.0,2019,3,11,24,0,0,2019-03-11,Monday,1,0,1408.0,6871,b,2,1,7,0,2.0,11,헤스티지,9.727497065816005,0.10259,0.99478
1374,2019-03-11 01:00:00,56.2,100377,201223,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,59900,32719000.0,547.0,2019,3,11,25,0,0,2019-03-11,Monday,1,0,1409.0,6877,b,4,1,7,0,1.0,11,그렉노먼,21.052241771740306,0.10259,0.99478
1375,2019-03-11 06:00:00,60.0,100367,201157,특집  이롬 황성주1일1생식 스페셜,건강기능,179000,21624000.0,121.0,2019,3,11,6,0,0,2019-03-11,Monday,1,7,1397.0,6795,a,4,1,1,0,1.0,11,이롬,2.6944444444444446,0.10259,0.99478
1376,2019-03-11 07:00:00,60.0,100074,200197,비버리힐스폴로클럽 남성기초세트(2018FW골드),이미용,39800,51546000.0,1295.0,2019,3,11,7,0,0,2019-03-11,Monday,1,4,1411.0,6798,c,4,1,1,0,2.0,11,비버리힐스폴로클럽,58.16717749439002,0.10259,0.99478
1377,2019-03-11 08:00:00,60.0,100452,201395,NNF SS트레이닝 세트,의류,49000,86621000.0,1767.0,2019,3,11,8,0,0,2019-03-11,Monday,1,0,1410.0,6801,d,4,1,1,0,4.0,11,NNF,44.42115691869754,0.10259,0.99478
1378,2019-03-11 09:00:00,60.0,100315,201002,(직매입) 종근당건강 아이클리어 루테인,건강기능,69000,56868000.0,824.0,2019,3,11,9,0,0,2019-03-11,Monday,1,7,1396.0,6804,b,3,1,2,0,2.0,11,종근당건강,26.081086149345534,0.10259,0.99478
1379,2019-03-11 10:00:00,60.0,100607,201879,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,101186000.0,729.0,2019,3,11,10,0,0,2019-03-11,Monday,1,1,1404.0,6807,b,3,1,2,0,1.0,11,푸마,22.664790262889515,0.10259,0.99478
1380,2019-03-11 11:00:00,60.0,100613,201872,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,95861000.0,1624.0,2019,3,11,11,0,0,2019-03-11,Monday,1,1,1406.0,6810,d,3,1,2,0,4.0,11,푸마,22.664790262889515,0.10259,0.99478
1381,2019-03-11 12:00:00,60.0,100837,202465,무이자 쿠쿠전기밥솥 10인용,주방,198000,67408000.0,320.0,2019,3,11,12,0,0,2019-03-11,Monday,1,2,1414.0,6816,a,4,1,3,0,1.0,11,쿠쿠,12.031490384615385,0.10259,0.99478
1382,2019-03-11 13:00:00,60.0,100731,202136,월드컵 남성다이얼트레킹화세트,잡화,59800,82975000.0,1387.0,2019,3,11,13,0,0,2019-03-11,Monday,1,8,1412.0,6828,c,3,1,3,0,3.0,11,월드컵,43.435554503491545,0.10259,0.99478
1383,2019-03-11 14:00:00,60.0,100192,200648,레이프릴 골드라벨 무빙 란쥬,속옷,69900,74019000.0,1059.0,2019,3,11,14,0,0,2019-03-11,Monday,1,1,1403.0,6832,c,4,1,3,0,2.0,11,레이프릴,29.26057546198716,0.10259,0.99478
1384,2019-03-11 15:00:00,60.0,100635,201945,바로바로 무선청소기,생활용품,89000,74134000.0,833.0,2019,3,11,15,0,0,2019-03-11,Monday,1,6,1402.0,6835,b,3,1,4,0,3.0,11,바로바로,17.515555555555554,0.10259,0.99478
1385,2019-03-11 16:00:00,60.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,80389000.0,2444.0,2019,3,11,16,0,0,2019-03-11,Monday,1,3,1400.0,6838,d,4,1,4,0,2.0,11,옛날,61.098697839597506,0.10259,0.99478
1386,2019-03-11 17:00:00,60.0,100702,202074,영산포숙성 홍어8팩+무침3통,농수축,40900,75303000.0,1841.0,2019,3,11,17,0,0,2019-03-11,Monday,1,3,1399.0,6841,d,4,1,4,0,1.0,11,영산포숙성,44.617201127062934,0.10259,0.99478
1387,2019-03-11 18:00:00,60.0,100511,201575,자연산 손질 통오징어 21미,농수축,40900,99926000.0,2443.0,2019,3,11,18,0,0,2019-03-11,Monday,1,3,1398.0,6844,d,3,1,5,0,2.0,11,자연산,59.730405405405406,0.10259,0.99478
1388,2019-03-11 19:00:00,60.0,100610,201886,푸마 심리스 드로즈 블랙에디션 패키지,속옷,89000,107445000.0,1207.0,2019,3,11,19,0,0,2019-03-11,Monday,1,1,1405.0,6847,c,3,1,5,0,3.0,11,푸마,22.664790262889515,0.10259,0.99478
1389,2019-03-11 20:00:00,60.0,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60900,108772000.0,1786.0,2019,3,11,20,0,0,2019-03-11,Monday,1,2,1413.0,6856,d,3,1,5,0,5.0,11,에코라믹,32.97268041237113,0.10259,0.99478
1390,2019-03-11 21:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,133913000.0,290.0,2019,3,11,21,0,0,2019-03-11,Monday,1,5,1395.0,6859,a,3,1,6,0,5.0,11,LG,3.102464494569758,0.10259,0.99478
1391,2019-03-11 22:00:00,60.0,100695,202058,남영비비안 소노르 베르사유 노와이어 컬렉션 브라,속옷,99000,146992000.0,1485.0,2019,3,11,22,0,0,2019-03-11,Monday,1,1,1407.0,6865,c,2,1,6,0,4.0,11,남영비비안,17.143495697736498,0.10259,0.99478
1392,2019-03-11 23:00:00,60.0,100501,201514,노비타 스마트 비데,생활용품,189000,104898000.0,555.0,2019,3,11,23,0,0,2019-03-11,Monday,1,6,1401.0,6868,b,3,1,6,0,2.0,11,노비타,11.70253807106599,0.10259,0.99478
1393,2019-03-12 00:00:00,60.0,100182,200615,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,400000,96964000.0,214.0,2019,3,12,24,0,0,2019-03-12,Tuesday,2,6,1422.0,6985,a,3,1,7,0,1.0,11,선일금고,4.063215936007456,0.11148,1.48021
1394,2019-03-12 01:00:00,56.2,100089,200246,헤비추얼 여성 이지라이프 데님팬츠 3종,의류,59000,41108000.0,697.0,2019,3,12,25,0,0,2019-03-12,Tuesday,2,0,1426.0,6997,b,4,1,7,0,2.0,11,헤비추얼,36.75933659467844,0.11148,1.48021
1395,2019-03-12 06:00:00,60.0,100134,200365,까사마루행거 2단,생활용품,39000,39565000.0,1014.0,2019,3,12,6,0,0,2019-03-12,Tuesday,2,6,1421.0,6883,c,4,1,1,0,4.0,11,까사마루,20.848333333333333,0.11148,1.48021
1396,2019-03-12 07:00:00,60.0,100783,202294,엔셀라두스 밴딩팬츠 3종,의류,39000,66516000.0,1706.0,2019,3,12,7,0,0,2019-03-12,Tuesday,2,0,1431.0,6886,d,4,1,1,0,4.0,11,엔셀라두스,37.01904761904762,0.11148,1.48021
1397,2019-03-12 08:00:00,60.0,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800,54456000.0,496.0,2019,3,12,8,0,0,2019-03-12,Tuesday,2,2,1433.0,6889,a,4,1,1,0,1.0,11,한일,20.63216957605985,0.11148,1.48021
1398,2019-03-12 09:00:00,60.0,100377,201223,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,59900,82379000.0,1375.0,2019,3,12,9,0,0,2019-03-12,Tuesday,2,0,1429.0,6892,c,3,1,2,0,3.0,11,그렉노먼,21.052241771740306,0.11148,1.48021
1399,2019-03-12 10:00:00,60.0,100153,200535,일시불 LG 퓨리케어 공기청정기 AS281DAW,가전,809000,161488000.0,150.0,2019,3,12,10,0,0,2019-03-12,Tuesday,2,5,1416.0,6898,a,3,1,2,0,3.0,11,LG,3.102464494569758,0.11148,1.48021
1400,2019-03-12 11:00:00,60.0,100765,202231,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,209000,57874000.0,236.0,2019,3,12,11,0,0,2019-03-12,Tuesday,2,2,1434.0,6910,a,4,1,2,0,1.0,11,린나이,7.447747747747748,0.11148,1.48021
1401,2019-03-12 12:00:00,60.0,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,89900,106883000.0,1188.0,2019,3,12,12,0,0,2019-03-12,Tuesday,2,1,1424.0,6922,c,3,1,3,0,3.0,11,아키,22.435135135135134,0.11148,1.48021
1402,2019-03-12 13:00:00,60.0,100330,201038,LG생활건강 테크 한장빨래 화이트업(30매X9박스),생활용품,59800,85935000.0,1437.0,2019,3,12,13,0,0,2019-03-12,Tuesday,2,6,1423.0,6925,c,3,1,3,0,5.0,11,LG생활건강,32.513636363636365,0.11148,1.48021
1403,2019-03-12 14:00:00,60.0,100070,200191,칼리베이직 여성백 3종세트,잡화,39900,107039000.0,2683.0,2019,3,12,14,0,0,2019-03-12,Tuesday,2,8,1432.0,6928,e,4,1,3,0,5.0,11,칼리베이직,41.297154471544715,0.11148,1.48021
1404,2019-03-12 15:00:00,60.0,100780,202280,쿠미투니카 퍼펙트클린 레이스 브라팬티,속옷,109900,80912000.0,736.0,2019,3,12,15,0,0,2019-03-12,Tuesday,2,1,1425.0,6931,b,3,1,4,0,1.0,11,쿠미투니카,26.30412787405668,0.11148,1.48021
1405,2019-03-12 16:00:00,60.0,100253,200864,안동간고등어 20팩,농수축,30900,128530000.0,4159.0,2019,3,12,16,0,0,2019-03-12,Tuesday,2,3,1418.0,6934,e,3,1,4,0,5.0,11,안동간고등어,73.23349056603773,0.11148,1.48021
1406,2019-03-12 17:00:00,60.0,100452,201395,NNF SS트레이닝 세트,의류,49000,114976000.0,2346.0,2019,3,12,17,0,0,2019-03-12,Tuesday,2,0,1430.0,6937,d,3,1,4,0,5.0,11,NNF,44.42115691869754,0.11148,1.48021
1407,2019-03-12 18:00:00,60.0,100832,202445,청정수산 완도활전복 大사이즈 20미,농수축,59900,111843000.0,1867.0,2019,3,12,18,0,0,2019-03-12,Tuesday,2,3,1420.0,6940,d,3,1,5,0,1.0,11,청정수산,31.67530309557511,0.11148,1.48021
1408,2019-03-12 19:00:00,60.0,100322,201480,국내산 손질갑오징어 9팩,농수축,49900,80809000.0,1619.0,2019,3,12,19,0,0,2019-03-12,Tuesday,2,3,1419.0,6943,d,4,1,5,0,1.0,11,국내산,55.55291405002472,0.11148,1.48021
1409,2019-03-12 20:00:00,60.0,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,137312000.0,251.0,2019,3,12,20,0,0,2019-03-12,Tuesday,2,10,1415.0,6949,a,3,1,5,0,3.0,11,삼익가구,4.011965811965812,0.11148,1.48021
1410,2019-03-12 21:00:00,60.0,100271,200889,헤스티지 그레이스 양가죽 코트,의류,199000,297635000.0,1497.0,2019,3,12,21,0,0,2019-03-12,Tuesday,2,0,1427.0,6967,c,1,1,6,0,3.0,11,헤스티지,9.727497065816005,0.11148,1.48021
1411,2019-03-12 22:00:00,60.0,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,1409000,198702000.0,137.0,2019,3,12,22,0,0,2019-03-12,Tuesday,2,5,1417.0,6973,a,2,1,6,0,3.0,11,LG,3.102464494569758,0.11148,1.48021
1412,2019-03-12 23:00:00,60.0,100377,201221,그렉노먼 남성 디보티 컬렉션 트렌치코트 1종,의류,49900,115449000.0,2314.0,2019,3,12,23,0,0,2019-03-12,Tuesday,2,0,1428.0,6979,d,3,1,6,0,5.0,11,그렉노먼,21.052241771740306,0.11148,1.48021
1413,2019-03-13 00:00:00,60.0,100090,200247,헤비추얼 여성 트렌치 맥코트,의류,49000,113765000.0,2321.0,2019,3,13,24,0,0,2019-03-13,Wednesday,3,0,1447.0,7114,d,3,1,7,0,5.0,11,헤비추얼,36.75933659467844,0.0675,1.26954
1414,2019-03-13 01:00:00,55.85,100201,200684,올바로바른자세밴드 2종세트,생활용품,49800,46009000.0,924.0,2019,3,13,25,0,0,2019-03-13,Wednesday,3,6,1441.0,7118,b,4,1,7,0,3.0,11,올바로바른자세밴드,27.260436031772855,0.0675,1.26954
1415,2019-03-13 06:00:00,60.0,100781,202283,에펨 남성 NEW컴포트 캐쥬얼슈즈,잡화,39800,40532000.0,1020.0,2019,3,13,6,0,0,2019-03-13,Wednesday,3,8,1452.0,7003,c,4,1,1,0,3.0,11,에펨,33.293310463121784,0.0675,1.26954
1416,2019-03-13 07:00:00,60.0,100309,200992,닥터 슈퍼 루테인,건강기능,59900,89431000.0,1492.0,2019,3,13,7,0,0,2019-03-13,Wednesday,3,7,1438.0,7009,c,3,1,1,0,3.0,11,닥터,19.448483643857685,0.0675,1.26954
1417,2019-03-13 08:00:00,60.0,100837,202465,무이자 쿠쿠전기밥솥 10인용,주방,198000,70669000.0,334.0,2019,3,13,8,0,0,2019-03-13,Wednesday,3,2,1454.0,7012,a,4,1,1,0,1.0,11,쿠쿠,12.031490384615385,0.0675,1.26954
1418,2019-03-13 09:00:00,60.0,100607,201879,푸마 드라이셀 퓨징 브라세트 패키지,속옷,139000,112143000.0,806.0,2019,3,13,9,0,0,2019-03-13,Wednesday,3,1,1444.0,7024,b,3,1,2,0,1.0,11,푸마,22.664790262889515,0.0675,1.26954
1419,2019-03-13 10:00:00,60.0,100089,200246,헤비추얼 여성 이지라이프 데님팬츠 3종,의류,59000,85531000.0,1449.0,2019,3,13,10,0,0,2019-03-13,Wednesday,3,0,1446.0,7027,c,3,1,2,0,3.0,11,헤비추얼,36.75933659467844,0.0675,1.26954
1420,2019-03-13 11:00:00,60.0,100070,200191,칼리베이직 여성백 3종세트,잡화,39900,104096000.0,2610.0,2019,3,13,11,0,0,2019-03-13,Wednesday,3,8,1451.0,7033,e,4,1,2,0,5.0,11,칼리베이직,41.297154471544715,0.0675,1.26954
1421,2019-03-13 12:00:00,60.0,100807,202373,굿프렌드 굿터치클리너 1+1,생활용품,29900,58176000.0,1531.0,2019,3,13,12,0,0,2019-03-13,Wednesday,3,6,1443.0,7036,c,4,1,3,0,5.0,11,굿프렌드,13.02470007057163,0.0675,1.26954
1422,2019-03-13 13:00:00,60.0,100271,200889,헤스티지 그레이스 양가죽 코트,의류,199000,161683000.0,812.0,2019,3,13,13,0,0,2019-03-13,Wednesday,3,0,1449.0,7042,b,2,1,3,0,2.0,11,헤스티지,9.727497065816005,0.0675,1.26954
1423,2019-03-13 14:00:00,60.0,100127,200341,뱅뱅 남성 봄 데님팬츠 3종,의류,69900,82250000.0,1177.0,2019,3,13,14,0,0,2019-03-13,Wednesday,3,0,1448.0,7048,c,3,1,3,0,3.0,11,뱅뱅,24.576030927835053,0.0675,1.26954
1424,2019-03-13 15:00:00,60.0,100613,201872,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,59000,102206000.0,1731.0,2019,3,13,15,0,0,2019-03-13,Wednesday,3,1,1445.0,7054,d,3,1,4,0,4.0,11,푸마,22.664790262889515,0.0675,1.26954
1425,2019-03-13 16:00:00,60.0,100435,201349,우리바다 손질왕꼬막 20팩,농수축,39900,114730000.0,2875.0,2019,3,13,16,0,0,2019-03-13,Wednesday,3,3,1439.0,7060,e,4,1,4,0,3.0,11,우리바다,79.76060606060607,0.0675,1.26954
1426,2019-03-13 17:00:00,60.0,100770,202250,무이자 에지리 스텐큐브 프라이팬,주방,171000,151901000.0,862.0,2019,3,13,17,0,0,2019-03-13,Wednesday,3,2,1453.0,7063,b,2,1,4,0,2.0,11,에지리,13.498214285714285,0.0675,1.26954
1427,2019-03-13 18:00:00,60.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,116610000.0,3544.0,2019,3,13,18,0,0,2019-03-13,Wednesday,3,3,1440.0,7069,e,4,1,5,0,4.0,11,옛날,61.098697839597506,0.0675,1.26954
1428,2019-03-13 19:00:00,60.0,100346,201076,테이트 여성 SS 트렌치재킷,의류,69900,92921000.0,1329.0,2019,3,13,19,0,0,2019-03-13,Wednesday,3,0,1450.0,7072,c,3,1,5,0,3.0,11,테이트,16.386845283847588,0.0675,1.26954
1429,2019-03-13 20:00:00,60.0,100635,201945,바로바로 무선청소기,생활용품,89000,100030000.0,1125.0,2019,3,13,20,0,0,2019-03-13,Wednesday,3,6,1442.0,7078,c,3,1,5,0,4.0,11,바로바로,17.515555555555554,0.0675,1.26954
1430,2019-03-13 21:00:00,60.0,100575,201737,일시불 삼성 UHD TV UN55NU7010FXKR,가전,1000000,219783000.0,153.0,2019,3,13,21,0,0,2019-03-13,Wednesday,3,5,1437.0,7081,a,2,1,6,0,3.0,11,삼성,2.1357142857142857,0.0675,1.26954
1431,2019-03-13 22:00:00,60.0,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,215741000.0,364.0,2019,3,13,22,0,0,2019-03-13,Wednesday,3,10,1435.0,7099,a,2,1,6,0,5.0,11,보루네오,4.278215223097113,0.0675,1.26954
1432,2019-03-13 23:00:00,60.0,100150,200533,일시불 LG 통돌이 세탁기,가전,439000,134438000.0,296.0,2019,3,13,23,0,0,2019-03-13,Wednesday,3,5,1436.0,7108,a,3,1,6,0,5.0,11,LG,3.102464494569758,0.0675,1.26954
1433,2019-03-14 00:00:00,60.0,100577,201758,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,가전,999000,144090000.0,116.0,2019,3,14,24,0,0,2019-03-14,Thursday,4,5,1458.0,7212,a,3,1,7,0,3.0,11,삼성,2.1357142857142857,0.05589,1.12899
1434,2019-03-14 01:00:00,55.85,100193,200653,레이프릴 무빙 맥시풀커버 브라팬티(리뉴얼),속옷,59900,40852000.0,682.0,2019,3,14,25,0,0,2019-03-14,Thursday,4,1,1462.0,7224,b,4,1,7,0,1.0,11,레이프릴,29.26057546198716,0.05589,1.12899
