,m_code,p_code,p_group,unit_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,code,mask,parcel,rain,humidity,sunshine,total_price
5792,100702,202074,농수축,40900,319,2019,3,4,14,0,1218,0.4941,1.15624,0.0,25.0,1.0,13042000
5793,100702,202074,농수축,40900,727,2019,3,4,14,20,1218,0.4941,1.15624,0.0,25.0,1.0,29734000
5794,100702,202074,농수축,40900,549,2019,3,4,14,40,1218,0.4941,1.15624,0.0,25.0,1.0,22443000
5795,100305,200980,속옷,99000,210,2019,3,4,15,0,1219,0.4941,1.15624,0.0,20.0,1.0,20835000
5796,100305,200980,속옷,99000,472,2019,3,4,15,30,1219,0.4941,1.15624,0.0,20.0,1.0,46712000
5797,100841,202484,농수축,32900,772,2019,3,4,16,0,1220,0.4941,1.15624,0.0,24.0,1.0,25402000
5798,100841,202484,농수축,32900,1196,2019,3,4,16,20,1220,0.4941,1.15624,0.0,24.0,1.0,39332000
5799,100841,202484,농수축,32900,1161,2019,3,4,16,40,1220,0.4941,1.15624,0.0,24.0,1.0,38206000
5800,100832,202445,농수축,59900,410,2019,3,4,17,0,1221,0.4941,1.15624,0.0,26.0,1.0,24543000
5801,100832,202445,농수축,59900,624,2019,3,4,17,20,1221,0.4941,1.15624,0.0,26.0,1.0,37402000
5802,100832,202445,농수축,59900,692,2019,3,4,17,40,1221,0.4941,1.15624,0.0,26.0,1.0,41474000
5803,100427,201339,주방,99000,109,2019,3,4,18,0,1222,0.4941,1.15624,0.0,36.0,0.7,10825000
5804,100427,201340,주방,94000,105,2019,3,4,18,0,1222,0.4941,1.15624,0.0,36.0,0.7,9914000
5805,100427,201339,주방,99000,153,2019,3,4,18,30,1222,0.4941,1.15624,0.0,36.0,0.7,15116000
5806,100427,201340,주방,94000,288,2019,3,4,18,30,1222,0.4941,1.15624,0.0,36.0,0.7,27071000
5807,100322,201480,농수축,49900,203,2019,3,4,19,0,1223,0.4941,1.15624,0.0,39.0,0.0,10150000
5808,100322,201482,농수축,49900,201,2019,3,4,19,0,1223,0.4941,1.15624,0.0,39.0,0.0,10013000
5809,100322,201480,농수축,49900,298,2019,3,4,19,20,1223,0.4941,1.15624,0.0,39.0,0.0,14867000
5810,100322,201482,농수축,49900,294,2019,3,4,19,20,1223,0.4941,1.15624,0.0,39.0,0.0,14667000
5811,100322,201480,농수축,49900,444,2019,3,4,19,40,1223,0.4941,1.15624,0.0,39.0,0.0,22173000
5812,100322,201482,농수축,49900,437,2019,3,4,19,40,1223,0.4941,1.15624,0.0,39.0,0.0,21818000
5813,100505,201545,가구,649000,5,2019,3,4,20,0,1224,0.4941,1.15624,0.0,48.0,0.0,3021000
5814,100505,201528,가구,749000,2,2019,3,4,20,0,1224,0.4941,1.15624,0.0,48.0,0.0,1192000
5815,100505,201546,가구,1099000,5,2019,3,4,20,0,1224,0.4941,1.15624,0.0,48.0,0.0,5082000
5816,100505,201547,가구,1399000,2,2019,3,4,20,0,1224,0.4941,1.15624,0.0,48.0,0.0,2187000
5817,100505,201530,가구,1499000,2,2019,3,4,20,0,1224,0.4941,1.15624,0.0,48.0,0.0,2338000
5818,100505,201545,가구,649000,3,2019,3,4,20,20,1224,0.4941,1.15624,0.0,48.0,0.0,2031000
5819,100505,201546,가구,1099000,5,2019,3,4,20,20,1224,0.4941,1.15624,0.0,48.0,0.0,5082000
5820,100505,201529,가구,1199000,6,2019,3,4,20,20,1224,0.4941,1.15624,0.0,48.0,0.0,7372000
5821,100505,201547,가구,1399000,5,2019,3,4,20,20,1224,0.4941,1.15624,0.0,48.0,0.0,6455000
5822,100505,201530,가구,1499000,5,2019,3,4,20,20,1224,0.4941,1.15624,0.0,48.0,0.0,6915000
5823,100505,201545,가구,649000,6,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,4009000
5824,100505,201528,가구,749000,3,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,2338000
5825,100505,201546,가구,1099000,11,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,11793000
5826,100505,201529,가구,1199000,6,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,7373000
5827,100505,201547,가구,1399000,2,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,2187000
5828,100505,201530,가구,1499000,3,2019,3,4,20,40,1224,0.4941,1.15624,0.0,48.0,0.0,4627000
5829,100635,201945,생활용품,89000,306,2019,3,4,21,0,1225,0.4941,1.15624,0.0,52.0,0.0,27272000
5830,100635,201945,생활용품,89000,522,2019,3,4,21,20,1225,0.4941,1.15624,0.0,52.0,0.0,46431000
5831,100635,201945,생활용품,89000,612,2019,3,4,21,40,1225,0.4941,1.15624,0.0,52.0,0.0,54495000
5832,100500,201510,가구,499000,13,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,6431000
5833,100500,201504,가구,549000,8,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,4260000
5834,100500,201509,가구,549000,5,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,2859000
5835,100500,201503,가구,599000,5,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,3115000
5836,100500,201508,가구,599000,3,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,1581000
5837,100500,201502,가구,649000,3,2019,3,4,22,0,1226,0.4941,1.15624,0.0,60.0,0.0,1709000
5838,100500,201510,가구,499000,21,2019,3,4,22,20,1226,0.4941,1.15624,0.0,60.0,0.0,10257000
5839,100500,201509,가구,549000,5,2019,3,4,22,20,1226,0.4941,1.15624,0.0,60.0,0.0,2859000
5840,100500,201503,가구,599000,5,2019,3,4,22,20,1226,0.4941,1.15624,0.0,60.0,0.0,3113000
5841,100500,201508,가구,599000,10,2019,3,4,22,20,1226,0.4941,1.15624,0.0,60.0,0.0,6178000
5842,100500,201502,가구,649000,3,2019,3,4,22,20,1226,0.4941,1.15624,0.0,60.0,0.0,1709000
5843,100500,201510,가구,499000,54,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,26830000
5844,100500,201504,가구,549000,18,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,9881000
5845,100500,201509,가구,549000,23,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,12680000
5846,100500,201503,가구,599000,13,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,7714000
5847,100500,201508,가구,599000,23,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,13834000
5848,100500,201502,가구,649000,13,2019,3,4,22,40,1226,0.4941,1.15624,0.0,60.0,0.0,8349000
5849,100613,201872,속옷,59000,359,2019,3,4,23,0,1227,0.4941,1.15624,0.0,69.0,0.0,21191000
5850,100613,201876,속옷,59000,255,2019,3,4,23,0,1227,0.4941,1.15624,0.0,69.0,0.0,15033000
5851,100613,201872,속옷,59000,409,2019,3,4,23,20,1227,0.4941,1.15624,0.0,69.0,0.0,24144000
5852,100613,201876,속옷,59000,288,2019,3,4,23,20,1227,0.4941,1.15624,0.0,69.0,0.0,16984000
5853,100613,201872,속옷,59000,397,2019,3,4,23,40,1227,0.4941,1.15624,0.0,69.0,0.0,23417000
5854,100613,201876,속옷,59000,318,2019,3,4,23,40,1227,0.4941,1.15624,0.0,69.0,0.0,18781000
5855,100209,200747,주방,188000,34,2019,3,4,0,0,1228,0.4941,1.15624,0.0,50.0,0.0,6381000
5856,100209,200752,주방,168000,17,2019,3,4,0,0,1228,0.4941,1.15624,0.0,50.0,0.0,2883000
5857,100209,200746,주방,129000,6,2019,3,4,0,0,1228,0.4941,1.15624,0.0,50.0,0.0,772000
5858,100209,200751,주방,119000,3,2019,3,4,0,0,1228,0.4941,1.15624,0.0,50.0,0.0,383000
5859,100209,200745,주방,89000,12,2019,3,4,0,0,1228,0.4941,1.15624,0.0,50.0,0.0,1043000
5860,100209,200747,주방,188000,56,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,10608000
5861,100209,200752,주방,168000,110,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,18451000
5862,100209,200746,주방,129000,12,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,1495000
5863,100209,200751,주방,119000,28,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,3379000
5864,100209,200745,주방,89000,17,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,1543000
5865,100209,200750,주방,79000,20,2019,3,4,0,30,1228,0.4941,1.15624,0.0,50.0,0.0,1593000
5866,100816,202414,의류,59000,178,2019,3,4,1,0,1229,0.4941,1.15624,0.0,53.0,0.0,10520000
5867,100816,202414,의류,59000,318,2019,3,4,1,20,1229,0.4941,1.15624,0.0,53.0,0.0,18772000
5868,100816,202414,의류,59000,257,2019,3,4,1,40,1229,0.4941,1.15624,0.0,53.0,0.0,15141000
5869,100491,201483,농수축,59900,155,2019,3,5,6,0,1230,2.16482,1.87822,0.0,80.0,0.0,9297000
5870,100491,201483,농수축,59900,183,2019,3,5,6,20,1230,2.16482,1.87822,0.0,80.0,0.0,10936000
5871,100491,201483,농수축,59900,333,2019,3,5,6,40,1230,2.16482,1.87822,0.0,80.0,0.0,19919000
5872,100255,200868,주방,109800,65,2019,3,5,7,0,1231,2.16482,1.87822,0.0,79.0,0.0,7113000
5873,100255,200868,주방,109800,178,2019,3,5,7,20,1231,2.16482,1.87822,0.0,79.0,0.0,19536000
5874,100255,200868,주방,109800,210,2019,3,5,7,40,1231,2.16482,1.87822,0.0,79.0,0.0,23015000
5875,100066,200156,주방,94800,69,2019,3,5,8,0,1232,2.16482,1.87822,0.0,76.0,0.0,6527000
5876,100066,200160,주방,88800,77,2019,3,5,8,0,1232,2.16482,1.87822,0.0,76.0,0.0,6841000
5877,100066,200156,주방,94800,77,2019,3,5,8,20,1232,2.16482,1.87822,0.0,76.0,0.0,7328000
5878,100066,200160,주방,88800,166,2019,3,5,8,20,1232,2.16482,1.87822,0.0,76.0,0.0,14760000
5879,100066,200156,주방,94800,122,2019,3,5,8,40,1232,2.16482,1.87822,0.0,76.0,0.0,11589000
5880,100066,200160,주방,88800,192,2019,3,5,8,40,1232,2.16482,1.87822,0.0,76.0,0.0,17044000
5881,100613,201872,속옷,59000,183,2019,3,5,9,0,1233,2.16482,1.87822,0.0,76.0,0.0,10768000
5882,100613,201876,속옷,59000,146,2019,3,5,9,0,1233,2.16482,1.87822,0.0,76.0,0.0,8587000
5883,100613,201872,속옷,59000,339,2019,3,5,9,20,1233,2.16482,1.87822,0.0,76.0,0.0,19982000
5884,100613,201876,속옷,59000,306,2019,3,5,9,20,1233,2.16482,1.87822,0.0,76.0,0.0,18040000
5885,100613,201872,속옷,59000,359,2019,3,5,9,40,1233,2.16482,1.87822,0.0,76.0,0.0,21181000
5886,100613,201876,속옷,59000,368,2019,3,5,9,40,1233,2.16482,1.87822,0.0,76.0,0.0,21718000
5887,100780,202280,속옷,109900,108,2019,3,5,10,0,1234,2.16482,1.87822,0.0,71.0,0.0,11880000
5888,100780,202280,속옷,109900,308,2019,3,5,10,20,1234,2.16482,1.87822,0.0,71.0,0.0,33883000
5889,100780,202280,속옷,109900,322,2019,3,5,10,40,1234,2.16482,1.87822,0.0,71.0,0.0,35366000
5890,100765,202231,주방,289000,10,2019,3,5,11,0,1235,2.16482,1.87822,0.0,64.0,0.2,3012000
5891,100765,202235,주방,279000,17,2019,3,5,11,0,1235,2.16482,1.87822,0.0,64.0,0.2,4804000
5892,100765,202227,주방,219000,7,2019,3,5,11,0,1235,2.16482,1.87822,0.0,64.0,0.2,1500000
5893,100765,202233,주방,209000,13,2019,3,5,11,0,1235,2.16482,1.87822,0.0,64.0,0.2,2812000
5894,100765,202231,주방,289000,47,2019,3,5,11,20,1235,2.16482,1.87822,0.0,64.0,0.2,13645000
5895,100765,202235,주방,279000,14,2019,3,5,11,20,1235,2.16482,1.87822,0.0,64.0,0.2,3778000
5896,100765,202227,주방,219000,30,2019,3,5,11,20,1235,2.16482,1.87822,0.0,64.0,0.2,6637000
5897,100765,202233,주방,209000,33,2019,3,5,11,20,1235,2.16482,1.87822,0.0,64.0,0.2,6985000
5898,100765,202231,주방,289000,30,2019,3,5,11,40,1235,2.16482,1.87822,0.0,64.0,0.2,8780000
5899,100765,202235,주방,279000,14,2019,3,5,11,40,1235,2.16482,1.87822,0.0,64.0,0.2,3809000
5900,100765,202227,주방,219000,37,2019,3,5,11,40,1235,2.16482,1.87822,0.0,64.0,0.2,8149000
5901,100765,202233,주방,209000,60,2019,3,5,11,40,1235,2.16482,1.87822,0.0,64.0,0.2,12609000
5902,100774,202261,이미용,79000,199,2019,3,5,12,0,1236,2.16482,1.87822,0.0,54.0,1.0,15719000
5903,100774,202261,이미용,79000,288,2019,3,5,12,20,1236,2.16482,1.87822,0.0,54.0,1.0,22744000
5904,100774,202261,이미용,79000,437,2019,3,5,12,40,1236,2.16482,1.87822,0.0,54.0,1.0,34536000
5905,100070,200191,잡화,39900,349,2019,3,5,13,0,1237,2.16482,1.87822,0.0,49.0,0.9,13934000
5906,100070,200191,잡화,39900,834,2019,3,5,13,20,1237,2.16482,1.87822,0.0,49.0,0.9,33270000
5907,100070,200191,잡화,39900,967,2019,3,5,13,40,1237,2.16482,1.87822,0.0,49.0,0.9,38586000
5908,100458,201412,의류,34000,482,2019,3,5,14,0,1238,2.16482,1.87822,0.0,43.0,0.4,16379000
5909,100458,201412,의류,34000,852,2019,3,5,14,20,1238,2.16482,1.87822,0.0,43.0,0.4,28966000
5910,100458,201412,의류,34000,746,2019,3,5,14,40,1238,2.16482,1.87822,0.0,43.0,0.4,25370000
5911,100088,200235,주방,50900,615,2019,3,5,15,0,1239,2.16482,1.87822,0.0,44.0,0.0,31318000
5912,100088,200235,주방,50900,1006,2019,3,5,15,30,1239,2.16482,1.87822,0.0,44.0,0.0,51230000
5913,100511,201575,농수축,40900,779,2019,3,5,16,0,1240,2.16482,1.87822,0.0,45.0,0.0,31858000
5914,100511,201575,농수축,40900,1079,2019,3,5,16,20,1240,2.16482,1.87822,0.0,45.0,0.0,44128000
5915,100511,201575,농수축,40900,1432,2019,3,5,16,40,1240,2.16482,1.87822,0.0,45.0,0.0,58581000
5916,100074,200197,이미용,39800,501,2019,3,5,17,0,1241,2.16482,1.87822,0.0,52.0,0.0,19957000
5917,100074,200197,이미용,39800,737,2019,3,5,17,20,1241,2.16482,1.87822,0.0,52.0,0.0,29316000
5918,100074,200197,이미용,39800,1057,2019,3,5,17,40,1241,2.16482,1.87822,0.0,52.0,0.0,42055000
5919,100435,201350,농수축,39900,962,2019,3,5,18,0,1242,2.16482,1.87822,0.0,64.0,0.0,38392000
5920,100435,201350,농수축,39900,1367,2019,3,5,18,20,1242,2.16482,1.87822,0.0,64.0,0.0,54562000
5921,100435,201350,농수축,39900,1780,2019,3,5,18,40,1242,2.16482,1.87822,0.0,64.0,0.0,71021000
5922,100610,201886,속옷,89000,126,2019,3,5,19,0,1243,2.16482,1.87822,0.0,58.0,0.0,11228000
5923,100610,201907,속옷,89000,54,2019,3,5,19,0,1243,2.16482,1.87822,0.0,58.0,0.0,4844000
5924,100610,201863,속옷,89000,5,2019,3,5,19,0,1243,2.16482,1.87822,0.0,58.0,0.0,424000
5925,100610,201886,속옷,89000,299,2019,3,5,19,20,1243,2.16482,1.87822,0.0,58.0,0.0,26579000
5926,100610,201907,속옷,89000,105,2019,3,5,19,20,1243,2.16482,1.87822,0.0,58.0,0.0,9320000
5927,100610,201863,속옷,89000,21,2019,3,5,19,20,1243,2.16482,1.87822,0.0,58.0,0.0,1889000
5928,100610,201886,속옷,89000,356,2019,3,5,19,40,1243,2.16482,1.87822,0.0,58.0,0.0,31709000
5929,100610,201907,속옷,89000,147,2019,3,5,19,40,1243,2.16482,1.87822,0.0,58.0,0.0,13091000
5930,100610,201863,속옷,89000,30,2019,3,5,19,40,1243,2.16482,1.87822,0.0,58.0,0.0,2632000
5931,100448,202097,주방,158000,43,2019,3,5,20,0,1244,2.16482,1.87822,0.0,63.0,0.0,6869000
5932,100448,202092,주방,168000,29,2019,3,5,20,0,1244,2.16482,1.87822,0.0,63.0,0.0,4882000
5933,100448,202099,주방,148000,7,2019,3,5,20,0,1244,2.16482,1.87822,0.0,63.0,0.0,1107000
5934,100448,202094,주방,158000,7,2019,3,5,20,0,1244,2.16482,1.87822,0.0,63.0,0.0,1180000
5935,100448,202097,주방,158000,147,2019,3,5,20,20,1244,2.16482,1.87822,0.0,63.0,0.0,23271000
5936,100448,202092,주방,168000,51,2019,3,5,20,20,1244,2.16482,1.87822,0.0,63.0,0.0,8511000
5937,100448,202099,주방,148000,43,2019,3,5,20,20,1244,2.16482,1.87822,0.0,63.0,0.0,6390000
5938,100448,202094,주방,158000,22,2019,3,5,20,20,1244,2.16482,1.87822,0.0,63.0,0.0,3457000
5939,100448,202097,주방,158000,183,2019,3,5,20,40,1244,2.16482,1.87822,0.0,63.0,0.0,28882000
5940,100448,202092,주방,168000,104,2019,3,5,20,40,1244,2.16482,1.87822,0.0,63.0,0.0,17520000
5941,100448,202099,주방,148000,68,2019,3,5,20,40,1244,2.16482,1.87822,0.0,63.0,0.0,10121000
5942,100448,202094,주방,158000,43,2019,3,5,20,40,1244,2.16482,1.87822,0.0,63.0,0.0,6832000
5943,100148,200500,가전,1300000,3,2019,3,5,21,0,1245,2.16482,1.87822,0.0,66.0,0.0,3343000
5944,100148,200509,가전,1900000,10,2019,3,5,21,0,1245,2.16482,1.87822,0.0,66.0,0.0,19348000
5945,100148,200516,가전,2700000,8,2019,3,5,21,0,1245,2.16482,1.87822,0.0,66.0,0.0,20649000
5946,100148,200500,가전,1300000,8,2019,3,5,21,20,1245,2.16482,1.87822,0.0,66.0,0.0,9928000
5947,100148,200509,가전,1900000,8,2019,3,5,21,20,1245,2.16482,1.87822,0.0,66.0,0.0,14549000
5948,100148,200442,가전,2130000,13,2019,3,5,21,20,1245,2.16482,1.87822,0.0,66.0,0.0,27133000
5949,100148,200516,가전,2700000,3,2019,3,5,21,20,1245,2.16482,1.87822,0.0,66.0,0.0,6916000
5950,100148,200449,가전,2990000,5,2019,3,5,21,20,1245,2.16482,1.87822,0.0,66.0,0.0,15289000
5951,100148,200500,가전,1300000,10,2019,3,5,21,40,1245,2.16482,1.87822,0.0,66.0,0.0,13221000
5952,100148,200433,가전,1440000,13,2019,3,5,21,40,1245,2.16482,1.87822,0.0,66.0,0.0,18301000
5953,100148,200509,가전,1900000,10,2019,3,5,21,40,1245,2.16482,1.87822,0.0,66.0,0.0,19373000
5954,100148,200442,가전,2130000,18,2019,3,5,21,40,1245,2.16482,1.87822,0.0,66.0,0.0,38007000
5955,100205,200733,가구,548000,30,2019,3,5,22,0,1246,2.16482,1.87822,0.0,66.0,0.0,16409000
5956,100205,200732,가구,598000,19,2019,3,5,22,0,1246,2.16482,1.87822,0.0,66.0,0.0,11410000
5957,100205,200731,가구,648000,8,2019,3,5,22,0,1246,2.16482,1.87822,0.0,66.0,0.0,5329000
5958,100205,200733,가구,548000,57,2019,3,5,22,20,1246,2.16482,1.87822,0.0,66.0,0.0,31277000
5959,100205,200732,가구,598000,8,2019,3,5,22,20,1246,2.16482,1.87822,0.0,66.0,0.0,4919000
5960,100205,200731,가구,648000,19,2019,3,5,22,20,1246,2.16482,1.87822,0.0,66.0,0.0,12364000
5961,100205,200733,가구,548000,30,2019,3,5,22,40,1246,2.16482,1.87822,0.0,66.0,0.0,16406000
5962,100205,200732,가구,598000,46,2019,3,5,22,40,1246,2.16482,1.87822,0.0,66.0,0.0,27639000
5963,100205,200731,가구,648000,49,2019,3,5,22,40,1246,2.16482,1.87822,0.0,66.0,0.0,31709000
5964,100501,201514,생활용품,189000,124,2019,3,5,23,0,1247,2.16482,1.87822,0.0,68.0,0.0,23528000
5965,100501,201514,생활용품,189000,181,2019,3,5,23,20,1247,2.16482,1.87822,0.0,68.0,0.0,34168000
5966,100501,201514,생활용품,189000,340,2019,3,5,23,40,1247,2.16482,1.87822,0.0,68.0,0.0,64192000
5967,100607,201879,속옷,139000,136,2019,3,5,0,0,1248,2.16482,1.87822,0.0,75.0,0.0,18961000
5968,100607,201879,속옷,139000,260,2019,3,5,0,20,1248,2.16482,1.87822,0.0,75.0,0.0,36189000
5969,100607,201879,속옷,139000,228,2019,3,5,0,40,1248,2.16482,1.87822,0.0,75.0,0.0,31689000
5970,100610,201881,속옷,89000,47,2019,3,5,1,0,1248,2.16482,1.87822,0.0,80.0,0.0,4164000
5971,100610,201908,속옷,89000,13,2019,3,5,1,0,1248,2.16482,1.87822,0.0,80.0,0.0,1175000
5972,100610,201881,속옷,89000,130,2019,3,5,1,20,1248,2.16482,1.87822,0.0,80.0,0.0,11594000
5973,100610,201908,속옷,89000,5,2019,3,5,1,20,1248,2.16482,1.87822,0.0,80.0,0.0,424000
5974,100610,201881,속옷,89000,59,2019,3,5,1,40,1248,2.16482,1.87822,0.0,80.0,0.0,5241000
5975,100610,201908,속옷,89000,13,2019,3,5,1,40,1248,2.16482,1.87822,0.0,80.0,0.0,1137000
5976,100294,200954,주방,39900,227,2019,3,6,6,0,1249,0.81229,1.702,0.0,55.0,0.0,9051000
5977,100294,200954,주방,39900,276,2019,3,6,6,20,1249,0.81229,1.702,0.0,55.0,0.0,11011000
5978,100294,200954,주방,39900,582,2019,3,6,6,40,1249,0.81229,1.702,0.0,55.0,0.0,23234000
5979,100214,200760,의류,49000,338,2019,3,6,7,0,1250,0.81229,1.702,0.0,59.0,0.0,16574000
5980,100214,200760,의류,49000,504,2019,3,6,7,20,1250,0.81229,1.702,0.0,59.0,0.0,24687000
5981,100214,200760,의류,49000,658,2019,3,6,7,40,1250,0.81229,1.702,0.0,59.0,0.0,32250000
5982,100309,200992,건강기능,59900,266,2019,3,6,8,0,1251,0.81229,1.702,0.0,61.0,0.0,15951000
5983,100309,200992,건강기능,59900,540,2019,3,6,8,20,1251,0.81229,1.702,0.0,61.0,0.0,32327000
5984,100309,200992,건강기능,59900,695,2019,3,6,8,40,1251,0.81229,1.702,0.0,61.0,0.0,41624000
5985,100607,201879,속옷,139000,143,2019,3,6,9,0,1252,0.81229,1.702,0.0,52.0,0.0,19856000
5986,100607,201879,속옷,139000,374,2019,3,6,9,20,1252,0.81229,1.702,0.0,52.0,0.0,51983000
5987,100607,201879,속옷,139000,531,2019,3,6,9,40,1252,0.81229,1.702,0.0,52.0,0.0,73792000
5988,100452,201401,의류,29900,890,2019,3,6,10,0,1253,0.81229,1.702,0.0,56.0,0.0,26610000
5989,100452,201401,의류,29900,1590,2019,3,6,10,20,1253,0.81229,1.702,0.0,56.0,0.0,47553000
5990,100452,201401,의류,29900,2032,2019,3,6,10,40,1253,0.81229,1.702,0.0,56.0,0.0,60744000
5991,100837,202465,주방,218000,52,2019,3,6,11,0,1254,0.81229,1.702,0.0,55.0,0.0,11283000
5992,100837,202478,주방,208000,41,2019,3,6,11,0,1254,0.81229,1.702,0.0,55.0,0.0,8471000
5993,100837,202468,주방,208000,19,2019,3,6,11,0,1254,0.81229,1.702,0.0,55.0,0.0,3882000
5994,100837,202471,주방,198000,19,2019,3,6,11,0,1254,0.81229,1.702,0.0,55.0,0.0,3693000
5995,100837,202465,주방,218000,67,2019,3,6,11,20,1254,0.81229,1.702,0.0,55.0,0.0,14501000
5996,100837,202478,주방,208000,63,2019,3,6,11,20,1254,0.81229,1.702,0.0,55.0,0.0,13079000
5997,100837,202468,주방,208000,37,2019,3,6,11,20,1254,0.81229,1.702,0.0,55.0,0.0,7713000
5998,100837,202471,주방,198000,19,2019,3,6,11,20,1254,0.81229,1.702,0.0,55.0,0.0,3704000
5999,100837,202465,주방,218000,81,2019,3,6,11,40,1254,0.81229,1.702,0.0,55.0,0.0,17705000
6000,100837,202478,주방,208000,122,2019,3,6,11,40,1254,0.81229,1.702,0.0,55.0,0.0,25353000
6001,100837,202468,주방,208000,41,2019,3,6,11,40,1254,0.81229,1.702,0.0,55.0,0.0,8478000
6002,100837,202471,주방,198000,55,2019,3,6,11,40,1254,0.81229,1.702,0.0,55.0,0.0,10983000
6003,100635,201945,생활용품,89000,193,2019,3,6,12,0,1255,0.81229,1.702,0.0,50.0,0.3,17211000
6004,100635,201945,생활용품,89000,390,2019,3,6,12,20,1255,0.81229,1.702,0.0,50.0,0.3,34681000
6005,100635,201945,생활용품,89000,582,2019,3,6,12,40,1255,0.81229,1.702,0.0,50.0,0.3,51838000
6006,100450,201392,생활용품,39900,1321,2019,3,6,13,0,1256,0.81229,1.702,0.0,51.0,0.0,52725000
6007,100450,201392,생활용품,39900,1815,2019,3,6,13,20,1256,0.81229,1.702,0.0,51.0,0.0,72434000
6008,100450,201392,생활용품,39900,2420,2019,3,6,13,40,1256,0.81229,1.702,0.0,51.0,0.0,96564000
6009,100088,200236,주방,60900,351,2019,3,6,14,0,1257,0.81229,1.702,0.0,57.0,0.0,21355000
6010,100088,200236,주방,60900,500,2019,3,6,14,20,1257,0.81229,1.702,0.0,57.0,0.0,30427000
6011,100088,200236,주방,60900,603,2019,3,6,14,40,1257,0.81229,1.702,0.0,57.0,0.0,36706000
6012,100253,200864,농수축,30900,947,2019,3,6,15,0,1258,0.81229,1.702,0.0,48.0,0.5,29257000
6013,100253,200864,농수축,30900,1266,2019,3,6,15,20,1258,0.81229,1.702,0.0,48.0,0.5,39116000
6014,100253,200864,농수축,30900,1631,2019,3,6,15,40,1258,0.81229,1.702,0.0,48.0,0.5,50384000
6015,100070,200191,잡화,39900,457,2019,3,6,16,0,1259,0.81229,1.702,0.0,43.0,1.0,18242000
6016,100070,200191,잡화,39900,912,2019,3,6,16,20,1259,0.81229,1.702,0.0,43.0,1.0,36392000
6017,100070,200191,잡화,39900,1291,2019,3,6,16,40,1259,0.81229,1.702,0.0,43.0,1.0,51529000
6018,100841,202484,농수축,32900,910,2019,3,6,17,0,1260,0.81229,1.702,0.0,46.0,1.0,29936000
6019,100841,202484,농수축,32900,1265,2019,3,6,17,20,1260,0.81229,1.702,0.0,46.0,1.0,41623000
6020,100841,202484,농수축,32900,1491,2019,3,6,17,40,1260,0.81229,1.702,0.0,46.0,1.0,49048000
6021,100745,202184,농수축,40900,358,2019,3,6,18,0,1261,0.81229,1.702,0.0,52.0,0.2,14635000
6022,100745,202184,농수축,40900,536,2019,3,6,18,20,1261,0.81229,1.702,0.0,52.0,0.2,21923000
6023,100745,202184,농수축,40900,753,2019,3,6,18,40,1261,0.81229,1.702,0.0,52.0,0.2,30783000
6024,100702,202074,농수축,40900,494,2019,3,6,19,0,1262,0.81229,1.702,0.0,59.0,0.0,20187000
6025,100702,202074,농수축,40900,861,2019,3,6,19,20,1262,0.81229,1.702,0.0,59.0,0.0,35213000
6026,100702,202074,농수축,40900,1079,2019,3,6,19,40,1262,0.81229,1.702,0.0,59.0,0.0,44140000
6027,100500,201510,가구,499000,28,2019,3,6,20,0,1263,0.81229,1.702,0.0,63.0,0.0,14083000
6028,100500,201510,가구,499000,23,2019,3,6,20,20,1263,0.81229,1.702,0.0,63.0,0.0,11532000
6029,100500,201504,가구,549000,18,2019,3,6,20,20,1263,0.81229,1.702,0.0,63.0,0.0,9876000
6030,100500,201509,가구,549000,10,2019,3,6,20,20,1263,0.81229,1.702,0.0,63.0,0.0,5666000
6031,100500,201508,가구,599000,5,2019,3,6,20,20,1263,0.81229,1.702,0.0,63.0,0.0,3113000
